speed,speedForward,speedAbs,yaw,steer,surfaceMu,distToCenterline,progress,offTrack,posX,posY,heading0,heading1,heading2,curv0,curv1,curv2,ray0,ray1,ray2,ray3,ray4,ray5,ray6,ray7,ray8,ray9,ray10,ray11,ray12,ray13,ray14,ray15,ray16,ray17,ray18,ray19,ray20,ray21,ray22,ray23,ray24,ray25,ray26,ray27,ray28,ray29,ray30,ray31,targetThrottle,targetBrake,targetSteer,targetHandbrake,dt,carIndex,isAI,sourceTag
11.180894,11.180894,11.180894,-42.803947,-0.469269,1.200000,0.776631,0.793750,0,-41.028831,5.931018,-0.287711,-0.423208,-0.739521,-0.093611,-0.079655,-0.085960,0.207488,0.233328,1.000000,0.648300,0.440962,0.269998,0.159938,0.140336,0.229710,0.258318,1.000000,0.618214,0.420497,0.227243,0.134612,0.118114,0.209553,0.235650,1.000000,0.704040,0.478875,0.271949,0.161094,0.141350,0.231775,0.260640,1.000000,0.673954,0.458411,0.229195,0.135768,0.119128,0.836945,0.000000,-0.458300,0,0.016667,0,1,scripted_ai
11.192465,11.192465,11.192465,-42.821476,-0.458300,1.200000,0.729069,0.796875,0,-40.977676,6.111844,-0.286374,-0.508885,-0.781722,-0.084146,-0.084237,-0.084146,0.208045,0.231665,1.000000,0.652256,0.437407,0.275952,0.160292,0.139241,0.230268,0.256410,1.000000,0.620826,0.416330,0.231912,0.134710,0.117019,0.210892,0.234834,1.000000,0.708469,0.475104,0.276419,0.160563,0.139476,0.233114,0.259579,1.000000,0.677040,0.454027,0.232378,0.134981,0.117254,0.833639,0.000000,-0.476388,0,0.016667,0,1,scripted_ai
11.203570,11.203570,11.203570,-42.838989,-0.476388,1.200000,0.698519,0.796875,0,-40.923286,6.291914,-0.280139,-0.501020,-0.773058,-0.084536,-0.084152,-0.083993,0.208488,0.229903,1.000000,0.656856,0.434032,0.282719,0.160908,0.138367,0.230710,0.254408,1.000000,0.624006,0.412326,0.237313,0.135065,0.116145,0.212117,0.233905,1.000000,0.713570,0.471507,0.281608,0.160276,0.137824,0.234339,0.258410,1.000000,0.680721,0.449801,0.236203,0.134434,0.115601,0.830466,0.000000,-0.464949,0,0.016667,0,1,scripted_ai
11.214230,11.214230,11.214230,-42.856483,-0.464949,1.200000,0.714503,0.796875,0,-40.865681,6.471167,-0.274069,-0.493206,-0.764423,-0.085003,-0.084076,-0.083841,0.208815,0.228047,1.000000,0.662155,0.430841,0.290374,0.161793,0.137713,0.231037,0.252316,1.000000,0.627801,0.408488,0.243518,0.135685,0.115491,0.213228,0.232866,1.000000,0.719400,0.468088,0.287589,0.160241,0.136392,0.235450,0.257135,1.000000,0.685046,0.445735,0.240732,0.134133,0.114170,0.827421,0.000000,-0.453625,0,0.016667,0,1,scripted_ai
11.224460,11.224460,11.224460,-42.873962,-0.453625,1.200000,0.774264,0.796875,0,-40.804878,6.649539,-0.268172,-0.485441,-0.755812,-0.085554,-0.084007,-0.083690,0.209027,0.226095,1.000000,0.668229,0.427842,0.299017,0.162959,0.137278,0.231249,0.250132,1.000000,0.632277,0.404823,0.250613,0.136579,0.115056,0.214225,0.231718,1.000000,0.726037,0.464854,0.294445,0.160467,0.135180,0.236448,0.255755,1.000000,0.690086,0.441836,0.246041,0.134088,0.112957,0.824498,0.000000,-0.442410,0,0.016667,0,1,scripted_ai
11.234279,11.234279,11.234279,-42.891426,-0.442410,1.200000,0.868900,0.796875,0,-40.740894,6.826968,-0.262462,-0.477726,-0.747225,-0.086202,-0.083947,-0.083539,0.209122,0.224048,1.000000,0.675156,0.425042,0.308754,0.164414,0.137064,0.231344,0.247856,1.000000,0.637503,0.401338,0.258696,0.137758,0.114842,0.215109,0.230462,1.000000,0.733564,0.461813,0.302272,0.160963,0.134187,0.237331,0.254271,1.000000,0.695911,0.438109,0.252214,0.134306,0.111965,0.821693,0.000000,-0.431315,0,0.016667,0,1,scripted_ai
11.243702,11.243702,11.243702,-42.908875,-0.431315,1.200000,0.988508,0.796875,0,-40.673752,7.003391,-0.256955,-0.470062,-0.738662,-0.086961,-0.083896,-0.083389,0.209099,0.221907,1.000000,0.683027,0.422449,0.319711,0.166171,0.137071,0.231321,0.245490,1.000000,0.643559,0.398038,0.267879,0.139231,0.114849,0.215878,0.229101,1.000000,0.742076,0.458970,0.311180,0.161737,0.133414,0.238100,0.252684,1.000000,0.702607,0.434559,0.259348,0.134797,0.111192,0.819000,0.000000,-0.420352,0,0.016667,0,1,scripted_ai
11.252746,11.252746,11.252746,-42.926311,-0.420352,1.200000,0.997141,0.800000,0,-40.603470,7.178750,-0.273010,-0.515517,-0.771387,-0.075502,-0.085818,-0.081813,0.208958,0.219671,1.000000,0.691955,0.420074,0.330169,0.168241,0.137300,0.231180,0.243032,1.000000,0.650542,0.394933,0.278296,0.141011,0.115078,0.216532,0.227633,1.000000,0.751689,0.456338,0.321302,0.162802,0.132861,0.238754,0.250995,1.000000,0.710276,0.431197,0.267561,0.135572,0.110639,0.816416,0.000000,-0.494080,0,0.016667,0,1,scripted_ai
11.261425,11.261425,11.261425,-42.943733,-0.494080,1.200000,0.946672,0.800000,0,-40.530071,7.352982,-0.265882,-0.507942,-0.762629,-0.075421,-0.085804,-0.081642,0.208696,0.217341,1.000000,0.702056,0.417926,0.325463,0.170637,0.137751,0.230918,0.240484,1.000000,0.658554,0.392030,0.290098,0.143110,0.115529,0.217069,0.226061,1.000000,0.762526,0.453924,0.332786,0.164168,0.132529,0.239291,0.249204,1.000000,0.719025,0.428028,0.276984,0.136641,0.110307,0.813937,0.000000,-0.482636,0,0.016667,0,1,scripted_ai
11.269755,11.269755,11.269755,-42.961143,-0.482636,1.200000,0.929202,0.800000,0,-40.453579,7.526029,-0.258852,-0.500416,-0.753888,-0.075368,-0.085800,-0.081470,0.208312,0.214918,1.000000,0.713479,0.416016,0.320925,0.173374,0.138428,0.230535,0.237844,1.000000,0.667727,0.389339,0.300345,0.145542,0.116205,0.217489,0.224386,1.000000,0.774743,0.451738,0.345811,0.165849,0.132419,0.239712,0.247313,1.000000,0.728991,0.425061,0.287778,0.138017,0.110197,0.811556,0.000000,-0.471283,0,0.016667,0,1,scripted_ai
11.277750,11.277750,11.277750,-42.978542,-0.471283,1.200000,0.946648,0.800000,0,-40.374020,7.697833,-0.251929,-0.492940,-0.745163,-0.075346,-0.085805,-0.081297,0.207806,0.212400,1.000000,0.726394,0.414357,0.316556,0.176467,0.139330,0.230028,0.235113,1.000000,0.678208,0.386871,0.295557,0.148322,0.117108,0.217792,0.222607,1.000000,0.788517,0.449794,0.343628,0.167858,0.132532,0.240014,0.245320,1.000000,0.740331,0.422308,0.300129,0.139713,0.110310,0.809272,0.000000,-0.460028,0,0.016667,0,1,scripted_ai
11.285422,11.285422,11.285422,-42.995926,-0.460028,1.200000,0.997244,0.800000,0,-40.291416,7.868334,-0.245124,-0.485520,-0.736458,-0.075361,-0.085823,-0.081124,0.207174,0.209788,1.000000,0.740993,0.412961,0.312357,0.179933,0.140461,0.229396,0.232291,1.000000,0.690166,0.384634,0.290932,0.151466,0.118239,0.217975,0.220726,1.000000,0.804048,0.448101,0.338937,0.170209,0.132871,0.240197,0.243228,1.000000,0.753221,0.419775,0.314259,0.141742,0.110648,0.807080,0.000000,-0.448887,0,0.016667,0,1,scripted_ai
11.292786,11.292786,11.292786,-43.013298,-0.448887,1.200000,1.076373,0.800000,0,-40.205795,8.037477,-0.238442,-0.478153,-0.727769,-0.075419,-0.085852,-0.080951,0.206415,0.207082,1.000000,0.757522,0.411844,0.308332,0.183789,0.141824,0.228637,0.229376,1.000000,0.703815,0.382645,0.286472,0.154992,0.119601,0.218037,0.218742,1.000000,0.821592,0.446677,0.334411,0.172920,0.133436,0.240259,0.241036,1.000000,0.767885,0.417478,0.312551,0.144122,0.111214,0.804976,0.000000,-0.437850,0,0.016667,0,1,scripted_ai
11.299851,11.299851,11.299851,-43.030663,-0.437850,1.200000,1.169740,0.803125,0,-40.117184,8.205203,-0.284618,-0.525289,-0.754879,-0.075290,-0.086772,-0.079808,0.205526,0.204280,1.000000,0.776273,0.411024,0.304485,0.188058,0.143421,0.227748,0.226368,1.000000,0.719413,0.380918,0.282182,0.158919,0.121199,0.217976,0.216656,1.000000,0.841455,0.445537,0.330052,0.176008,0.134231,0.240198,0.238743,1.000000,0.784595,0.415431,0.307749,0.146870,0.112009,0.802958,0.000000,-0.552330,0,0.016667,0,1,scripted_ai
11.306632,11.306632,11.306632,-43.048016,-0.552330,1.200000,1.094745,0.803125,0,-40.025608,8.371458,-0.277419,-0.517886,-0.746040,-0.075194,-0.086800,-0.079619,0.204504,0.201383,1.000000,0.796191,0.410519,0.300817,0.192759,0.145256,0.226727,0.223266,1.000000,0.737255,0.379467,0.278062,0.163269,0.123033,0.217791,0.214467,1.000000,0.845251,0.444699,0.325862,0.179493,0.135259,0.240013,0.236350,1.000000,0.803661,0.413646,0.303108,0.150003,0.113037,0.801020,0.000000,-0.541493,0,0.016667,0,1,scripted_ai
11.313140,11.313140,11.313140,-43.065357,-0.541493,1.200000,1.045862,0.803125,0,-39.931099,8.536187,-0.270309,-0.510535,-0.737213,-0.075120,-0.086839,-0.079429,0.203348,0.198389,1.000000,0.793979,0.410349,0.297332,0.197917,0.147332,0.225571,0.220070,1.000000,0.757711,0.378310,0.274116,0.168065,0.125110,0.217479,0.212176,1.000000,0.843239,0.444180,0.321845,0.183395,0.136522,0.239701,0.233856,1.000000,0.825471,0.412141,0.298630,0.153543,0.114300,0.799161,0.000000,-0.530764,0,0.016667,0,1,scripted_ai
11.319385,11.319385,11.319385,-43.082691,-0.530764,1.200000,1.026898,0.803125,0,-39.833683,8.699335,-0.263290,-0.503232,-0.728397,-0.075070,-0.086888,-0.079237,0.202054,0.195298,1.000000,0.792020,0.410539,0.294034,0.203557,0.149654,0.224277,0.216778,1.000000,0.779731,0.377468,0.270349,0.173331,0.127432,0.217038,0.209781,1.000000,0.841484,0.444006,0.318004,0.187739,0.138025,0.239260,0.231260,1.000000,0.829195,0.410935,0.294319,0.157513,0.115803,0.797377,0.000000,-0.520144,0,0.016667,0,1,scripted_ai
11.325377,11.325377,11.325377,-43.100014,-0.520144,1.200000,1.039555,0.803125,0,-39.733395,8.860848,-0.256372,-0.495983,-0.719593,-0.075050,-0.086951,-0.079044,0.200619,0.192110,1.000000,0.790320,0.411111,0.290929,0.209708,0.152227,0.222841,0.213389,1.000000,0.777438,0.376961,0.266762,0.179095,0.130005,0.216465,0.207283,1.000000,0.839993,0.444198,0.314343,0.192550,0.139771,0.238688,0.228563,1.000000,0.827111,0.410048,0.290176,0.161936,0.117549,0.795664,0.000000,-0.509650,0,0.016667,0,1,scripted_ai
11.331129,11.331129,11.331129,-43.117329,-0.509650,1.200000,1.082771,0.803125,0,-39.630264,9.020675,-0.249560,-0.488787,-0.710799,-0.075062,-0.087026,-0.078848,0.199039,0.188821,1.000000,0.788890,0.412098,0.288021,0.216402,0.155055,0.221262,0.218710,1.000000,0.775399,0.376815,0.263361,0.185388,0.132833,0.215758,0.204682,1.000000,0.838777,0.444785,0.310866,0.197854,0.141765,0.237981,0.225763,1.000000,0.825287,0.409503,0.286207,0.166840,0.119543,0.794021,0.000000,-0.499276,0,0.016667,0,1,scripted_ai
11.336648,11.336648,11.336648,-43.134636,-0.499276,1.200000,1.153146,0.803125,0,-39.524323,9.178761,-0.242860,-0.481646,-0.702014,-0.075112,-0.087115,-0.078651,0.197311,0.186161,1.000000,0.787740,0.413531,0.285316,0.223672,0.158145,0.219533,0.224446,1.000000,0.773624,0.377059,0.260152,0.192242,0.135922,0.214914,0.201975,1.000000,0.837848,0.445799,0.307579,0.203684,0.144012,0.237136,0.222860,1.000000,0.823732,0.409327,0.282415,0.172254,0.121790,0.792444,0.000000,-0.489033,0,0.016667,0,1,scripted_ai
11.341944,11.341944,11.341944,-43.151936,-0.489033,1.200000,1.100124,0.806250,0,-39.415604,9.335058,-0.274350,-0.526892,-0.726065,-0.078064,-0.086286,-0.077984,0.195430,0.192081,1.000000,0.786883,0.415446,0.282820,0.227245,0.161501,0.217652,0.229630,1.000000,0.772123,0.377723,0.257139,0.199694,0.139279,0.213929,0.199163,1.000000,0.837218,0.447273,0.304486,0.210073,0.146517,0.236151,0.219852,1.000000,0.822458,0.409549,0.278805,0.178211,0.124295,0.790931,0.000000,-0.553446,0,0.016667,0,1,scripted_ai
11.347026,11.347026,11.347026,-43.169228,-0.553446,1.200000,1.037843,0.806250,0,-39.304138,9.489513,-0.267753,-0.519518,-0.717175,-0.078214,-0.086315,-0.077778,0.193392,0.197457,1.000000,0.786329,0.417885,0.280540,0.222944,0.165131,0.215614,0.234312,1.000000,0.770908,0.378842,0.254329,0.202115,0.142909,0.212799,0.196245,1.000000,0.836898,0.449246,0.301594,0.217058,0.149286,0.235021,0.216738,1.000000,0.821476,0.410203,0.275383,0.184748,0.127064,0.789479,0.000000,-0.543427,0,0.016667,0,1,scripted_ai
11.351903,11.351903,11.351903,-43.186512,-0.543427,1.200000,1.004930,0.806250,0,-39.189964,9.642077,-0.261278,-0.512189,-0.708293,-0.078410,-0.086355,-0.077568,0.191192,0.202335,1.000000,0.786094,0.420893,0.278484,0.218849,0.169042,0.213414,0.238534,1.000000,0.769990,0.380455,0.251728,0.197822,0.146820,0.211521,0.193218,1.000000,0.836903,0.451763,0.298909,0.224680,0.152326,0.233743,0.213518,1.000000,0.820799,0.411324,0.272153,0.191902,0.130104,0.788086,0.000000,-0.533551,0,0.016667,0,1,scripted_ai
11.356584,11.356584,11.356584,-43.203789,-0.533551,1.200000,1.004328,0.806250,0,-39.073116,9.792702,-0.254933,-0.504908,-0.699418,-0.078660,-0.086404,-0.077356,0.188825,0.206758,1.000000,0.786191,0.424524,0.276660,0.214957,0.173242,0.211047,0.242335,1.000000,0.769383,0.382608,0.249344,0.193733,0.151020,0.210090,0.190083,1.000000,0.837248,0.454872,0.296438,0.230323,0.155643,0.232312,0.210189,1.000000,0.820441,0.412956,0.269122,0.199719,0.133421,0.786748,0.000000,-0.523812,0,0.016667,0,1,scripted_ai
11.361074,11.361074,11.361074,-43.221058,-0.523812,1.200000,1.036139,0.806250,0,-38.953632,9.941338,-0.248729,-0.497675,-0.722505,-0.078971,-0.086466,-0.077154,0.186285,0.210762,1.000000,0.786638,0.428836,0.275077,0.211268,0.177738,0.208507,0.245747,1.000000,0.769103,0.385352,0.247184,0.189846,0.155516,0.208501,0.186837,1.000000,0.837951,0.458631,0.294189,0.225947,0.159246,0.230723,0.213444,1.000000,0.820417,0.415147,0.266297,0.204525,0.137024,0.785465,0.000000,-0.514233,0,0.016667,0,1,scripted_ai
11.365384,11.365384,11.365384,-43.238319,-0.514233,1.200000,1.076494,0.809375,0,-38.831547,10.087938,-0.287238,-0.538117,-0.745670,-0.082941,-0.083636,-0.077302,0.183567,0.214378,1.000000,0.787452,0.433898,0.273745,0.207784,0.182540,0.205789,0.248800,1.000000,0.769166,0.388745,0.245259,0.186161,0.160318,0.206750,0.184026,1.000000,0.839030,0.463105,0.292172,0.221770,0.163141,0.228972,0.218448,1.000000,0.820745,0.417953,0.263685,0.200148,0.140919,0.784234,0.000000,-0.582291,0,0.016667,0,1,scripted_ai
11.369519,11.369519,11.369519,-43.255577,-0.582291,1.200000,0.988134,0.809375,0,-38.706902,10.232456,-0.281208,-0.530441,-0.736716,-0.083385,-0.083588,-0.077094,0.180664,0.217635,1.000000,0.788656,0.439792,0.272677,0.204503,0.187657,0.202886,0.251521,1.000000,0.769592,0.392859,0.243578,0.182679,0.165435,0.204832,0.189143,1.000000,0.840509,0.468371,0.290396,0.217792,0.167338,0.227054,0.223028,1.000000,0.821445,0.421438,0.261297,0.195968,0.145116,0.783052,0.000000,-0.572741,0,0.016667,0,1,scripted_ai
11.373487,11.373487,11.373487,-43.272827,-0.572741,1.200000,0.927795,0.809375,0,-38.579731,10.374846,-0.275329,-0.522800,-0.727767,-0.083901,-0.083545,-0.076882,0.177569,0.220560,1.000000,0.790270,0.446605,0.271883,0.201426,0.193100,0.199791,0.253932,1.000000,0.770399,0.397767,0.242152,0.179399,0.170878,0.202739,0.193844,1.000000,0.842407,0.474512,0.288872,0.214012,0.171847,0.224962,0.227216,1.000000,0.822537,0.425675,0.259141,0.191986,0.149625,0.781919,0.000000,-0.563340,0,0.016667,0,1,scripted_ai
11.377295,11.377295,11.377295,-43.290073,-0.563340,1.200000,0.901184,0.809375,0,-38.450077,10.515063,-0.269610,-0.515191,-0.718821,-0.084498,-0.083508,-0.076667,0.174275,0.223174,1.000000,0.792320,0.454447,0.271378,0.198554,0.198474,0.196497,0.256056,1.000000,0.771613,0.403564,0.240993,0.176323,0.176252,0.200468,0.198157,1.000000,0.844753,0.481633,0.287613,0.210432,0.176677,0.222690,0.231039,1.000000,0.824045,0.430751,0.257228,0.188201,0.154455,0.780831,0.000000,-0.554099,0,0.016667,0,1,scripted_ai
11.380950,11.380950,11.380950,-43.307312,-0.554099,1.200000,0.911306,0.809375,0,-38.317978,10.653063,-0.264069,-0.507619,-0.709879,-0.085190,-0.083477,-0.076449,0.170773,0.225499,1.000000,0.794831,0.463435,0.271176,0.195888,0.194009,0.192995,0.257911,1.000000,0.773254,0.410352,0.240115,0.173451,0.171787,0.198009,0.202111,1.000000,0.847570,0.489845,0.286630,0.207051,0.181840,0.220231,0.234523,1.000000,0.825993,0.436762,0.255569,0.184614,0.159618,0.779787,0.000000,-0.545029,0,0.016667,0,1,scripted_ai
11.384457,11.384457,11.384457,-43.324547,-0.545029,1.200000,0.957028,0.809375,0,-38.183472,10.788801,-0.258717,-0.500081,-0.700938,-0.085988,-0.083452,-0.076228,0.167055,0.227553,1.000000,0.797834,0.473719,0.271294,0.193430,0.189812,0.189277,0.259514,1.000000,0.775353,0.418258,0.239533,0.170784,0.167589,0.195356,0.205729,1.000000,0.850893,0.499291,0.285939,0.203871,0.187349,0.217578,0.237689,1.000000,0.828411,0.443830,0.254177,0.181226,0.165126,0.778785,0.000000,-0.536137,0,0.016667,0,1,scripted_ai
11.387821,11.387821,11.387821,-43.341774,-0.536137,1.200000,0.875787,0.812500,0,-38.046604,10.922236,-0.301648,-0.492584,-0.724496,-0.089463,-0.083434,-0.076618,0.163112,0.229354,1.000000,0.801361,0.485463,0.271750,0.191181,0.185877,0.185334,0.260881,1.000000,0.777936,0.427425,0.239261,0.168325,0.163655,0.192501,0.209032,1.000000,0.854751,0.510126,0.285555,0.200893,0.193214,0.214723,0.240558,1.000000,0.831327,0.452087,0.253067,0.178037,0.170992,0.777823,0.000000,-0.601752,0,0.016667,0,1,scripted_ai
11.391050,11.391050,11.391050,-43.358997,-0.601752,1.200000,0.803234,0.812500,0,-37.907413,11.053326,-0.296387,-0.485123,-0.715559,-0.090321,-0.083423,-0.076403,0.164949,0.230916,1.000000,0.805449,0.498875,0.272564,0.189143,0.182200,0.187171,0.262025,1.000000,0.781041,0.438029,0.239320,0.166074,0.159978,0.189435,0.212039,1.000000,0.859187,0.522548,0.285498,0.198119,0.190846,0.211658,0.243148,1.000000,0.834778,0.461702,0.252254,0.175049,0.168623,0.776901,0.000000,-0.592499,0,0.016667,0,1,scripted_ai
11.394149,11.394149,11.394149,-43.376217,-0.592499,1.200000,0.769026,0.812500,0,-37.765945,11.182029,-0.291319,-0.477701,-0.706623,-0.091288,-0.083420,-0.076184,0.168076,0.232253,1.000000,0.810141,0.514196,0.273758,0.187320,0.178775,0.190299,0.262960,1.000000,0.784704,0.450281,0.239730,0.164036,0.156553,0.186150,0.214768,1.000000,0.864242,0.536786,0.285785,0.195550,0.186629,0.208372,0.245475,1.000000,0.838805,0.472871,0.251756,0.172265,0.164407,0.776015,0.000000,-0.583401,0,0.016667,0,1,scripted_ai
11.397121,11.397121,11.397121,-43.393433,-0.583401,1.200000,0.778283,0.812500,0,-37.622242,11.308306,-0.286459,-0.470320,-0.697688,-0.092381,-0.083426,-0.075962,0.171051,0.233376,1.000000,0.815482,0.531720,0.275358,0.185714,0.175599,0.193273,0.263695,1.000000,0.788968,0.464430,0.240511,0.162212,0.153376,0.182635,0.217236,1.000000,0.869962,0.553120,0.286440,0.193188,0.182666,0.204857,0.247555,1.000000,0.843448,0.485830,0.251593,0.169686,0.160444,0.775166,0.000000,-0.574469,0,0.016667,0,1,scripted_ai
11.399974,11.399974,11.399974,-43.410645,-0.574469,1.200000,0.822763,0.815625,0,-37.476349,11.432117,-0.329883,-0.499054,-0.721666,-0.093544,-0.079196,-0.076419,0.173876,0.234299,1.000000,0.821521,0.551802,0.277389,0.184328,0.172666,0.196099,0.264243,1.000000,0.793878,0.480784,0.241689,0.160605,0.150444,0.178879,0.219457,1.000000,0.876400,0.571887,0.287486,0.191038,0.178951,0.201102,0.249401,1.000000,0.848756,0.500870,0.251786,0.167314,0.156729,0.774351,0.000000,-0.632800,0,0.016667,0,1,scripted_ai
11.402711,11.402711,11.402711,-43.427853,-0.632800,1.200000,0.718533,0.815625,0,-37.328308,11.553423,-0.324867,-0.491087,-0.712736,-0.094524,-0.079056,-0.076203,0.176557,0.235030,1.000000,0.828316,0.571032,0.279883,0.183166,0.169974,0.198779,0.264612,1.000000,0.799486,0.499722,0.243292,0.159219,0.147752,0.174871,0.221444,1.000000,0.883613,0.593506,0.288951,0.189100,0.175481,0.197094,0.251026,1.000000,0.854783,0.518347,0.252359,0.165153,0.153258,0.773569,0.000000,-0.623078,0,0.016667,0,1,scripted_ai
11.405337,11.405337,11.405337,-43.445057,-0.623078,1.200000,0.651675,0.815625,0,-37.178165,11.672188,-0.320045,-0.483142,-0.703807,-0.095615,-0.078917,-0.075984,0.179095,0.235579,1.000000,0.835930,0.568631,0.282873,0.182232,0.167519,0.201317,0.264810,1.000000,0.805852,0.521713,0.245349,0.158059,0.145297,0.170599,0.223209,0.535711,0.891668,0.606545,0.290864,0.187380,0.172251,0.192821,0.252440,1.000000,0.861589,0.538704,0.253339,0.163206,0.150029,0.772819,0.000000,-0.613482,0,0.016667,0,1,scripted_ai
11.407858,11.407858,11.407858,-43.462257,-0.613482,1.200000,0.634178,0.815625,0,-37.025963,11.788374,-0.315432,-0.475221,-0.694878,-0.096831,-0.078778,-0.075761,0.181493,0.235956,1.000000,0.844435,0.566485,0.286397,0.181532,0.165299,0.203716,0.264846,1.000000,0.813040,0.545424,0.247895,0.157127,0.143077,0.172885,0.224764,0.520322,0.900637,0.604188,0.293259,0.185881,0.169259,0.195108,0.253655,1.000000,0.869241,0.562501,0.254756,0.161476,0.147037,0.772099,0.000000,-0.604012,0,0.016667,0,1,scripted_ai
11.410276,11.410276,11.410276,-43.479454,-0.604012,1.200000,0.669967,0.815625,0,-36.871750,11.901946,-0.311048,-0.467325,-0.685950,-0.098189,-0.078641,-0.075534,0.183756,0.236167,1.000000,0.853912,0.564605,0.290497,0.181069,0.163311,0.205978,0.264727,1.000000,0.821125,0.542926,0.250968,0.156431,0.141088,0.175938,0.226119,0.506053,0.910604,0.602090,0.296173,0.184607,0.166501,0.198160,0.254680,1.000000,0.877817,0.580411,0.256644,0.159968,0.144279,0.771408,0.000000,-0.594691,0,0.016667,0,1,scripted_ai
11.412597,11.412597,11.412597,-43.496647,-0.594691,1.200000,0.639532,0.818750,0,-36.715576,12.012868,-0.349985,-0.459453,-0.709864,-0.095406,-0.078505,-0.075872,0.185885,0.236220,1.000000,0.864451,0.562999,0.295219,0.180850,0.161552,0.208107,0.264460,1.000000,0.830190,0.540686,0.254611,0.155973,0.139330,0.178852,0.227283,0.492743,0.921664,0.600260,0.299648,0.183563,0.163976,0.201075,0.255523,1.000000,0.887403,0.577947,0.259040,0.158687,0.141754,0.770745,0.000000,-0.585513,0,0.016667,0,1,scripted_ai
11.414824,11.414824,11.414824,-43.513836,-0.585513,1.200000,0.553078,0.818750,0,-36.557484,12.121106,-0.345032,-0.451608,-0.700926,-0.096400,-0.078370,-0.075650,0.187882,0.236121,1.000000,0.876158,0.561679,0.300618,0.180881,0.160022,0.210104,0.264049,1.000000,0.840333,0.538713,0.258871,0.155762,0.137800,0.181630,0.228265,0.480260,0.933922,0.598710,0.303733,0.182755,0.161680,0.203853,0.256193,1.000000,0.898097,0.575744,0.261986,0.157636,0.139458,0.770108,0.000000,-0.576495,0,0.016667,0,1,scripted_ai
11.416960,11.416960,11.416960,-43.531021,-0.576495,1.200000,0.522258,0.818750,0,-36.397522,12.226627,-0.340267,-0.443789,-0.691988,-0.097500,-0.078237,-0.075424,0.189749,0.235877,1.000000,0.889152,0.560658,0.306753,0.181169,0.158718,0.211971,0.263501,1.000000,0.851662,0.537019,0.263804,0.155803,0.136496,0.184275,0.229072,0.468495,0.947503,0.597452,0.308480,0.182189,0.159612,0.206497,0.256696,1.000000,0.910013,0.573812,0.265531,0.156823,0.137390,0.769498,0.000000,-0.567648,0,0.016667,0,1,scripted_ai
11.419010,11.419010,11.419010,-43.548203,-0.567648,1.200000,0.556440,0.818750,0,-36.235741,12.329399,-0.335704,-0.435999,-0.683050,-0.098717,-0.078106,-0.075195,0.191489,0.235492,1.000000,0.903570,0.559948,0.313691,0.181720,0.157640,0.213712,0.262821,1.000000,0.864303,0.535615,0.269471,0.156104,0.135418,0.186789,0.229712,0.457358,0.962547,0.596497,0.313950,0.181870,0.157770,0.209011,0.257040,1.000000,0.923281,0.572163,0.269730,0.156253,0.135548,0.768912,0.000000,-0.558974,0,0.016667,0,1,scripted_ai
11.420978,11.420978,11.420978,-43.565380,-0.558974,1.200000,0.572251,0.821875,0,-36.072189,12.429391,-0.331360,-0.456278,-0.705965,-0.100066,-0.074462,-0.075187,0.193104,0.234972,1.000000,0.919568,0.559564,0.321512,0.182544,0.156787,0.215326,0.262012,1.000000,0.878401,0.534514,0.275942,0.156671,0.134565,0.189174,0.230190,0.446770,0.970953,0.595861,0.320212,0.181806,0.156153,0.211396,0.257231,1.000000,0.938049,0.570810,0.274643,0.155933,0.133931,0.768350,0.000000,-0.598788,0,0.016667,0,1,scripted_ai
11.422865,11.422865,11.422865,-43.582558,-0.598788,1.200000,0.479475,0.821875,0,-35.906914,12.526571,-0.327248,-0.447976,-0.696977,-0.101563,-0.074209,-0.074956,0.194593,0.234320,1.000000,0.919357,0.559525,0.330304,0.183649,0.156158,0.216816,0.261079,1.000000,0.894131,0.533734,0.283299,0.157515,0.133936,0.191432,0.230514,0.436664,0.966288,0.595560,0.327348,0.182006,0.154760,0.213654,0.257273,1.000000,0.954498,0.569769,0.280344,0.155871,0.132538,0.767811,0.000000,-0.588603,0,0.016667,0,1,scripted_ai
11.424676,11.424676,11.424676,-43.599731,-0.588603,1.200000,0.450410,0.821875,0,-35.739967,12.620911,-0.323393,-0.439687,-0.687987,-0.103227,-0.073951,-0.074722,0.195960,0.233542,1.000000,0.914764,0.559847,0.340166,0.185045,0.155753,0.218183,0.260026,1.000000,0.909216,0.533289,0.291633,0.158644,0.133531,0.193565,0.230687,0.426987,0.961850,0.595611,0.335445,0.182477,0.153591,0.215787,0.257172,1.000000,0.956303,0.569054,0.286911,0.156075,0.131369,0.767293,0.000000,-0.578520,0,0.016667,0,1,scripted_ai
11.426414,11.426414,11.426414,-43.616901,-0.578520,1.200000,0.496418,0.821875,0,-35.571400,12.712379,-0.319816,-0.431412,-0.678996,-0.105079,-0.073688,-0.074483,0.197205,0.232641,1.000000,0.910399,0.560548,0.351217,0.186742,0.155573,0.219428,0.258856,1.000000,0.904402,0.533196,0.301049,0.160068,0.133351,0.195575,0.230717,0.417691,0.957643,0.596032,0.344608,0.183228,0.152646,0.217797,0.256932,0.465151,0.951647,0.568680,0.294439,0.156554,0.130423,0.766797,0.000000,-0.568558,0,0.016667,0,1,scripted_ai
